id,label,group
4320422,1.366,val
7004142,1.182,val
2300004,1.926,val
4084629,1.709,val
7151255,1.393,val
2232426,1.938,val
4025878,1.559,val
7100179,1.286,val
1519866,1.151,val
4025040,1.228,val
7106579,1.301,train
1503398,1.434,train
4340659,1.123,train
1507182,1.425,train
2231053,1.634,train
2105103,1.785,train
2201781,1.266,train
4501922,1.22,train
1507742,1.296,train
2009665,1.117,train
1543084,1.437,train
7154958,1.22,train
2228682,1.179,train
7110055,1.283,train
7225952,1.246,train
4031003,1.219,train
2212203,1.411,train
7151142,1.401,train
1502568,1.24,train
4024835,1.44,train
7153331,1.322,train
1513542,1.622,train
2222038,1.292,train
2236488,1.222,train
1517549,1.268,train
5910115,1.025,train
2103309,1.612,train
1100992,1.119,train
1511962,1.3,train
7007667,1.224,train
2202490,1.261,train
4503998,1.402,train
2009805,1.23,train
2102736,1.558,train
2213556,1.358,train
1517565,1.257,train
2220524,1.403,train
7115039,1.342,train
2208224,1.319,train
4022949,1.519,train
4030767,1.17,train
7150543,1.427,train
2003636,1.352,train
1504141,1.454,train
7012290,1.492,train
2100237,1.599,train
4108657,1.062,train
2238295,1.286,train
2004040,1.418,train
4081463,1.693,train
2015362,1.32,train
2239310,1.62,train
7204616,1.516,train
4508872,1.34,train
4029209,1.161,train
4029508,1.442,train
4068740,1.166,train
4511020,1.351,train
4020174,1.507,train
2217771,1.307,train
1542725,1.612,train
4026771,1.392,train
2241714,1.478,train
1505410,1.732,train
4021135,1.377,train
4501614,1.293,train
2202631,1.27,train
2004632,1.253,train
7215303,1.426,train
7219558,1.263,train
4513124,1.305,train
7100673,1.661,train
7224996,1.274,train
4023800,1.486,train
2004980,1.609,train
2201559,1.451,train
4508925,1.272,train
2104562,1.455,train
1513461,1.586,train
2008172,1.57,train
4030071,1.264,train
7210229,1.614,train
2013804,1.507,train
4116486,1.239,train
4102679,1.278,train
1517227,1.384,train
7150907,1.509,train
2017859,1.323,train
2208840,1.354,train
7150289,1.522,train
7206516,1.33,train
1504203,1.245,train
7200918,1.393,train
4024074,1.185,train
2202381,1.306,train
2012758,1.38,train
4107223,1.247,train
4029185,1.55,train
1507528,1.153,train
4024725,1.514,train
4084978,1.492,train
1519911,1.25,train
2100178,1.347,train
1504915,1.344,train
2227448,1.811,train
4029912,1.406,train
7219798,1.599,train
2210004,1.334,train
1529864,1.239,train
4102813,1.195,train
7151862,1.329,train
7217012,1.648,train
1513692,1.31,train
2200321,1.086,train
7205282,1.752,train
2203329,1.279,train
2217946,1.038,train
2237442,1.366,train
2003519,1.286,train
2241157,1.176,train
4114887,1.224,train
1507084,1.302,train
2202678,1.428,train
2105153,1.636,train
4026884,1.508,train
4022652,1.833,train
1504492,1.267,train
1513950,1.507,train
2201459,2.804,train
4509841,1.196,train
7150077,1.317,train
4020683,1.154,train
4501702,1.07,train
4023776,1.243,train
4513307,1.34,train
4110435,1.916,train
4026146,1.442,train
1513587,2.389,train
2101860,1.563,train
7224058,1.234,train
2203007,1.294,train
4025552,1.215,train
4023322,1.512,train
2010226,1.805,train
2218499,1.433,train
1502611,1.337,train
7150505,1.785,train
2221161,1.266,train
1518651,1.246,train
7216877,1.157,train
2220592,1.309,train
2201193,1.249,train
2001987,1.235,train
4021738,1.133,train
7030435,1.602,train
4027882,1.333,train
1513400,1.273,train
4066750,1.405,train
2215649,1.353,train
2208940,1.265,train
2206924,1.441,train
2205964,1.326,train
2217574,1.371,train
7108398,1.214,train
2000932,1.363,train
7150144,1.528,train
1520118,1.41,train
4103236,1.468,train
4026008,1.206,train
2201115,1.118,train
7100540,1.345,train
2217702,1.073,train
2203255,1.288,train
7154084,1.396,train
2000526,1.225,train
4120463,1.435,train
2234057,1.362,train
4029505,1.477,train
7202259,1.362,train
4020866,1.594,train
4025734,1.417,train
2207604,1.61,train
7053278,1.615,train
7050960,1.443,train
2003030,1.377,train
4124416,1.315,train
7213303,1.184,train
2103330,1.131,train
1507172,1.376,train
2204855,1.283,train
4508001,1.606,train
2203937,1.189,train
4320069,1.706,train
2222930,1.523,train
1529280,1.248,train
2212994,1.433,train
4312499,1.521,train
1542679,1.342,train
2201023,1.453,train
7153680,1.3,train
4113021,1.241,train
2005331,1.299,train
4026434,1.215,train
2221958,1.375,train
4029800,1.208,train
7200790,1.263,train
2100180,1.357,train
2205470,1.308,train
4031943,1.372,train
7051152,2.264,train
2240621,1.574,train
2010339,1.42,train
2237360,1.354,train
7226624,1.874,train
2200890,1.175,train
2018818,1.433,train
7154970,1.369,train
2228596,1.248,train
2234463,1.319,train
4029993,1.671,train
1529880,1.616,train
7054714,1.343,train
7208071,1.125,train
2007300,1.455,train
2238420,1.473,train
4020087,1.662,train
2009247,1.234,train
7052498,1.41,train
2105651,1.549,train
4020841,1.274,train
2210061,1.321,train
4509151,1.326,train
2207389,1.479,train
7220432,1.528,train
1507669,1.374,train
4023920,1.432,train
2237894,1.355,train
2239532,1.4,train
2206817,1.297,train
7203999,1.439,train
2235621,1.396,train
2240851,1.488,train
4022691,1.45,train
2220517,1.551,train
7001879,1.454,train
4029430,1.224,train
2215848,1.296,train
7015875,2.414,train
2002938,1.803,train
2236620,1.192,train
7100487,1.377,train
4028623,1.42,train
2223409,1.343,train
2234003,1.221,train
2233064,1.295,train
2101269,1.291,train
1513394,1.324,train
4023907,1.307,train
4504360,1.347,train
2233270,1.814,train
2015488,1.792,train
4020079,1.291,train
2006873,1.232,train
2235480,1.412,train
2219807,1.554,train
5000172,1.148,train
2001682,1.587,train
2204136,1.552,train
8100793,1.332,train
4020348,1.571,train
2216617,1.581,train
2233054,1.544,train
2010885,1.454,train
2221948,1.347,train
7152190,1.476,train
7152278,1.22,train
7115490,1.263,train
7205401,1.775,train
2222727,1.427,train
2240870,1.371,train
2233897,1.407,train
4508999,1.459,train
2016609,1.327,train
2001741,1.436,train
2212208,1.267,train
2224437,1.327,train
2233188,1.408,train
2238231,1.332,train
7151193,1.473,train
2227613,1.242,train
1541912,1.351,train
1504238,1.431,train
4300069,1.198,train
4504452,1.384,train
7152291,1.326,train
7151702,1.436,train
4023479,1.6,train
7111220,1.485,train
4025790,1.694,train
7150568,1.389,train
2221974,1.214,train
7204770,1.588,train
2105152,1.62,train
4109083,1.858,train
7154609,1.443,train
2230214,1.427,train
7205013,2.45,train
2224624,1.504,train
2008638,1.192,train
1516191,1.466,train
4083387,1.346,train
2239306,1.665,train
2239747,1.395,train
7005663,1.358,train
2200704,1.164,train
2207563,1.407,train
7151929,1.307,train
2000233,1.335,train
7219828,1.32,train
7153602,1.555,train
2008029,1.266,train
4028556,1.499,train
4119730,1.327,train
2214025,1.394,train
4020998,1.272,train
4030849,1.298,train
2232875,1.194,train
2003186,1.338,train
7226237,1.416,train
7154350,1.927,train
1503628,1.623,train
7153897,1.376,train
4023305,1.302,train
7035053,1.763,train
7152486,1.35,train
1517607,1.247,train
4028965,1.363,train
7153186,1.121,train
4025732,1.388,train
2233444,1.601,train
4080410,1.378,train
4030544,1.29,train
2105155,1.671,train
7110705,1.225,train
2205191,1.344,train
1542411,1.22,train
4023020,1.216,train
2016007,1.447,train
2216740,1.395,train
8100693,1.226,train
1518693,1.278,train
4069448,1.32,train
2206550,1.301,train
2235292,1.495,train
2236758,1.366,train
4025892,1.292,train
1505250,1.561,train
4027225,1.46,train
1516092,1.961,train
2205776,1.919,train
4029916,1.48,train
1515436,1.295,train
2230645,1.328,train
2212063,1.404,train
1504823,1.284,train
1507160,1.298,train
2100923,1.391,train
4110685,1.634,train
4085356,1.34,train
2210704,1.423,train
2202792,1.276,train
7054721,1.313,train
4031080,1.708,train
4023556,1.481,train
4021642,1.263,train
4021271,1.289,train
4026596,1.476,train
2226412,1.145,train
2210586,1.402,train
7200207,1.237,train
7152815,1.416,train
2200680,1.382,train
4020784,1.391,train
2213115,1.173,train
7151895,1.284,train
4025365,1.124,train
2208540,1.517,train
2232293,1.105,train
7201006,1.132,train
1505621,1.242,train
7205564,1.619,train
2234182,1.41,train
4500369,1.55,train
3500015,1.573,train
4026072,1.375,train
7151509,1.407,train
7151250,1.275,train
7151971,1.239,train
2225586,1.221,train
7051604,1.899,train
4026652,1.52,train
1502265,1.52,train
7214435,1.169,train
4030673,1.31,train
1503707,1.52,train
4070813,1.191,train
4501135,1.282,train
4124723,1.323,train
4501923,1.217,train
2225615,1.271,train
2105842,1.279,train
7052093,1.228,train
4020910,1.468,train
1502029,1.559,train
7053419,1.324,train
2104100,1.435,train
5000262,1.131,train
1516612,1.395,train
1520022,1.327,train
7051695,1.521,train
4031869,1.288,train
4025753,1.237,train
4029657,1.256,train
2004426,1.168,train
7150164,1.36,train
7152949,1.407,train
2001235,1.292,train
4062632,1.522,train
2237962,1.368,train
2212192,1.722,train
7006433,1.339,train
7150070,1.492,train
2000855,1.251,train
2100169,1.346,train
7214415,1.294,train
4500781,1.417,train
7154298,1.332,train
1532510,1.743,train
2223538,1.673,train
4511964,1.409,train
2211807,2.06,train
4072603,1.355,train
7112222,1.537,train
4025342,1.246,train
1507555,1.301,train
1520682,1.461,train
7150473,1.669,train
2231398,1.407,train
2105094,1.595,train
4020432,1.213,train
7218087,1.325,train
2224462,1.406,train
7150671,1.292,train
2207500,1.364,train
4027439,1.288,train
1542891,1.273,train
4022452,1.675,train
2004440,1.199,train
2015856,1.373,train
2205560,1.313,train
7226156,1.342,train
2201343,1.385,train
2011365,1.483,train
2226190,1.128,train
2013805,1.205,train
7150837,1.26,train
7151580,1.871,train
4025984,1.429,train
2100171,1.317,train
4026498,1.453,train
4106879,1.245,train
1008787,1.371,train
4020778,1.341,train
2202031,1.318,train
4025024,1.32,train
4026837,1.358,train
4123800,1.415,train
2006749,1.607,train
7025467,1.268,train
1519903,1.151,train
4027399,1.342,train
1504311,1.538,train
7052088,1.442,train
4030397,1.367,train
8101118,1.238,train
7212281,1.236,train
2201315,1.594,train
2014053,1.211,train
2227520,1.438,train
7200982,1.348,train
1515178,1.318,train
2205367,1.649,train
2000642,1.308,train
4020802,1.728,train
2232512,1.566,train
4113696,1.308,train
2203219,1.179,train
5000072,1.25,train
7153764,1.625,train
4080783,1.302,train
4023417,1.382,train
7154263,1.37,train
4030449,1.358,train
1520189,1.289,train
2217913,1.613,train
7150400,1.205,train
2225470,1.23,train
7151465,1.386,train
4112256,1.38,train
2300455,1.297,train
2232979,1.421,train
1517457,1.303,train
2104787,1.603,train
4109226,1.086,train
4512779,1.103,train
2201974,1.379,train
4509411,1.243,train
7210947,1.316,train
2004375,1.548,train
1517357,1.48,train
7206387,1.175,train
7206440,1.02,train
2221433,1.285,train
2019190,1.288,train
2010400,1.553,train
1501839,1.26,train
4513411,1.207,train
4029896,1.593,train
1507324,1.169,train
4021301,1.422,train
2215796,1.501,train
4106854,1.28,train
4027251,1.424,train
7103926,1.139,train
4314482,1.261,train
2107396,1.518,train
2236162,1.411,train
7212088,1.807,train
7151500,1.472,train
7117259,2.367,train
2015580,1.36,train
4329805,2.187,train
2100015,1.976,train
7151888,1.368,train
4031912,1.27,train
4083249,1.4,train
2011508,1.359,train
2004468,1.421,train
4084488,1.225,train
2200717,1.315,train
7151386,1.512,train
2225706,1.421,train
7224887,1.544,train
4028983,1.203,train
4022257,1.511,train
1542882,1.124,train
1503069,1.282,train
4079918,1.129,train
2008534,1.306,train
4031858,1.347,train
7219427,1.428,train
1505376,1.428,train
7153514,2.088,train
2232130,1.531,train
1506107,1.17,train
2004269,1.737,train
2229841,1.453,train
4026922,1.564,train
7152402,1.242,train
2202813,1.275,train
2006883,1.283,train
4031747,1.502,train
2004202,1.351,train
7224886,1.537,train
7150048,1.468,train
4028684,2.182,train
2208881,1.418,train
7152125,1.662,train
1517981,1.34,train
2228950,1.522,train
4027300,1.188,train
7225495,1.266,train
2239367,1.619,train
2105151,1.598,train
2229580,1.397,train
4023748,1.279,train
4024920,1.443,train
2104099,1.364,train
9011066,1.441,train
7151385,1.379,train
7206161,1.167,train
7202526,1.519,train
4021822,1.591,train
4029563,1.15,train
7225509,1.491,train
4020750,1.398,train
2202050,1.382,train
4113270,1.263,train
1515159,1.548,train
2237943,1.404,train
1504863,2.009,train
4023880,1.263,train
4113648,1.153,train
2226811,1.36,train
2008710,2.036,train
7054652,1.37,train
4114407,1.233,train
4104461,1.228,train
7153314,1.507,train
1508877,1.409,train
7215749,1.488,train
4512805,1.261,train
7107992,1.541,train
1514263,1.362,train
4027231,1.542,train
4029241,1.357,train
4025110,1.38,train
2203047,1.372,train
7002354,1.483,train
4029798,1.17,train
2010982,1.407,train
7055515,1.767,train
4115853,1.348,train
1512630,1.905,train
2223407,1.327,train
7052666,1.147,train
4513118,1.858,train
2237027,1.557,train
2011642,1.154,train
2212141,1.598,train
7050604,1.448,train
7054723,1.301,train
4028544,1.704,train
8102080,1.695,train
4023232,1.419,train
2019296,1.496,train
7016220,1.063,train
4026524,1.245,train
7116634,1.65,train
1543502,1.694,train
2224010,1.258,train
7153691,1.235,train
4023163,1.566,train
1512335,1.791,train
4027927,1.23,train
1504301,1.417,train
2200294,1.063,train
4102501,1.23,train
4114135,1.324,train
2010563,1.196,train
4027580,1.167,train
8000160,1.207,train
7152359,1.633,train
2105648,1.549,train
7100059,1.238,train
2201181,1.335,train
2213638,1.484,train
2205162,1.482,train
4026592,1.205,train
7054722,1.309,train
1503135,1.317,train
7154747,1.505,train
2237996,1.3,train
7150329,1.349,train
1512311,1.239,train
2212295,1.363,train
4026314,1.277,train
4030548,1.184,train
7154510,1.8,train
2237200,1.322,train
7105247,1.252,train
1505350,1.257,train
2225751,1.269,train
7151619,1.291,train
2213513,1.33,train
2203981,1.42,train
2004605,1.49,train
2010450,1.241,train
2241123,1.341,train
1501740,1.326,train
2009903,1.22,train
1517439,1.23,train
2012148,1.47,train
4118124,1.391,train
7226610,1.316,train
7023511,1.307,train
4078410,1.327,train
1529306,1.3,train
2206368,1.329,train
2232896,1.24,train
2212018,2.027,train
1513458,1.348,train
2220474,1.243,train
2233773,1.35,train
7151616,1.66,train
7108563,1.373,train
2001733,1.352,train
1543055,1.603,train
2216348,1.35,train
7152143,1.441,train
2222226,1.293,train
7150930,1.388,train
7154430,1.365,train
7214418,0.908,train
7206880,1.347,train
7150143,1.216,train
2224728,1.406,train
4021090,1.493,train
4507988,1.936,train
7117157,1.386,train
2208183,1.269,train
4026516,1.39,train
7152703,1.318,train
7150468,1.531,train
7221569,1.287,train
2009889,1.566,train
7002927,1.214,train
1507429,2.342,train
4031750,1.263,train
7214492,1.425,train
2241460,1.395,train
7226482,1.451,train
4027325,1.352,train
7215754,1.534,train
1503636,1.173,train
2215125,1.723,train
1504777,1.876,train
7213549,1.283,train
4060121,1.35,train
4000665,1.399,train
4509057,1.39,train
4105419,1.304,train
2018031,1.501,train
2005171,1.187,train
7200952,1.466,train
2227026,1.419,train
2100386,1.55,train
4021480,1.07,train
2101384,1.35,train
2015790,1.171,train
4071996,1.814,train
1507584,1.442,train
4024865,1.427,train
1504227,1.153,train
7151946,2.457,train
7151393,1.388,train
2208231,1.272,train
1506095,1.34,train
4020449,1.49,train
8100630,1.71,train
1504377,1.608,train
7116131,1.242,train
4028221,1.556,train
4513320,1.297,train
2222838,1.299,train
4501736,1.272,train
4021364,1.225,train
2219379,1.396,train
2000367,1.284,train
2200618,1.43,train
4101208,1.177,train
4020597,1.327,train
8103072,1.295,train
1504636,1.58,train
1502943,1.405,train
2103904,1.017,train
2233778,1.241,train
4509239,1.722,train
2016832,1.712,train
1520224,1.323,train
7102060,1.493,train
2006823,1.765,train
4031809,1.389,train
2203020,1.433,train
4114328,1.292,train
2208309,1.255,train
4030669,1.304,train
7153921,1.248,train
7202166,1.398,train
4111681,1.136,train
2204620,1.528,train
2237434,1.351,train
1502250,1.179,train
2105586,1.396,train
2213054,1.453,train
2238039,1.515,train
7204909,1.303,train
8102688,1.251,train
2222601,1.246,train
1515881,1.339,train
2003051,0.723,train
2102312,1.543,train
7152705,1.3,train
2226330,1.351,train
4029854,1.458,train
2100672,1.152,train
2203207,1.507,train
4116824,1.811,train
4029911,1.349,train
4112235,1.058,train
2100177,1.345,train
2005717,1.466,train
2219971,1.5,train
7101829,1.401,train
2225708,1.307,train
2203915,1.251,train
4026368,1.276,train
2206802,1.423,train
4024901,1.343,train
4505868,1.353,train
4023416,1.482,train
2011025,1.293,train
2220775,1.345,train
2208951,1.492,train
2220269,1.26,train
1505964,1.273,train
2008734,1.169,train
2236984,1.41,train
1518842,1.326,train
2102695,1.114,train
7215125,1.45,train
2221243,1.294,train
2206319,1.308,train
4031864,1.446,train
2205527,1.559,train
4023476,1.205,train
7153474,1.708,train
2002924,1.429,train
2202407,1.563,train
1506469,1.257,train
2104814,0.997,train
1516423,1.233,train
2103064,1.557,train
7225196,1.236,train
4028786,1.242,train
7150911,1.23,train
2233707,1.944,train
4025397,1.599,train
1505395,1.288,train
7215712,1.417,train
7022812,1.517,train
4021059,1.528,train
1504731,1.316,train
2226688,1.3,train
2218355,1.297,train
2008439,1.819,train
4107369,1.307,train
4023611,1.356,train
4031726,1.322,train
7001849,1.525,train
7154450,1.715,train
7114640,1.322,train
4021076,1.379,train
7108808,1.377,train
2005500,1.426,train
7052714,1.339,train
7151212,1.301,train
1517232,1.17,train
2103892,1.094,train
7151818,1.248,train
2240826,1.299,train
1516119,1.302,train
4112041,1.618,train
2201569,1.106,train
7225199,1.262,train
4028347,1.284,train
7054717,1.297,train
7154592,1.297,train
2216610,1.352,train
1507106,1.22,train
2213101,1.362,train
4021202,1.387,train
2222407,1.351,train
4028863,1.308,train
7226279,1.593,train
4083691,1.203,train
2200310,1.513,train
4118276,1.422,train
2005544,1.149,train
4115757,1.193,train
2228818,1.264,train
1515155,1.816,train
7151972,1.404,train
7115979,1.476,train
7214433,1.088,train
2215642,1.249,train
4070675,1.232,train
4504084,1.45,train
7207070,1.294,train
2230339,1.26,train
7206859,1.258,train
8101286,1.866,train
2238728,1.284,train
4023348,1.382,train
2210562,1.515,train
4108978,1.421,train
2007083,1.543,train
1508860,1.214,train
2013022,1.392,train
7052848,1.37,train
4072414,2.008,train
4114923,1.181,train
2232070,1.123,train
4509056,1.349,train
1542572,1.345,train
7202386,1.511,train
4025684,1.332,train
2207595,1.319,train
1504350,1.658,train
7150784,1.272,train
7117669,1.327,train
4024191,1.573,train
7206942,1.239,train
1512351,1.373,train
7203995,1.459,train
7208263,1.959,train
4310245,1.678,train
7204347,1.392,train
8100631,1.72,train
4105884,1.167,train
1506020,1.359,train
2001789,1.422,train
4024926,1.24,train
7117699,1.292,train
2014906,1.412,train
4115818,1.254,train
4025685,1.14,train
2240031,1.29,train
2212550,1.073,train
7216305,1.463,train
2205749,1.214,train
2225528,1.13,train
1503668,1.353,train
4067644,1.094,train
2222078,1.35,train
7119143,1.457,train
4029301,1.348,train
2204560,1.46,train
1505321,1.323,train
2104821,0.964,train
4022506,1.407,train
1507121,1.332,train
1502984,1.381,train
2240892,1.475,train
7154444,1.701,train
1512611,1.168,train
2227171,1.294,train
1520376,1.305,train
1504920,1.342,train
2241302,1.323,train
7224034,1.294,train
7150760,1.422,train
2219226,1.248,train
2100229,1.317,train
2003334,1.396,train
7112961,1.402,train
4029424,1.675,train
7219508,1.253,train
4023766,1.778,train
4077649,1.55,train
2216337,1.466,train
4333484,1.371,train
2001865,1.176,train
7224981,1.197,train
4021618,1.47,train
4512203,1.387,train
4031344,1.347,train
4028128,1.458,train
7108734,1.522,train
4026365,1.377,train
4021554,1.299,train
7155081,1.613,train
4021367,1.203,train
4510516,1.4,train
4060588,1.862,train
4028727,1.409,train
4025754,1.313,train
1512342,1.331,train
2101908,1.274,train
7100087,1.751,train
1505524,1.351,train
7216282,1.615,train
3500033,1.531,train
4104133,1.162,train
2100607,1.349,train
4027704,1.53,train
2219290,1.345,train
1507614,1.309,train
7115733,1.252,train
2203098,1.107,train
2208308,1.413,train
2100566,0.926,train
2220312,1.406,train
2229434,1.288,train
2224288,1.371,train
4070350,1.587,train
2241482,1.575,train
1100661,1.225,train
4027740,1.384,train
7150613,2.081,train
7153363,1.341,train
2210060,1.339,train
1506202,1.297,train
7152376,1.69,train
2003860,1.209,train
4501605,1.402,train
2015860,1.527,train
1502631,1.337,train
8102201,1.357,train
2214203,1.57,train
4113025,1.308,train
2208408,1.442,train
1513593,1.524,train
4114247,1.324,train
2217795,1.335,train
2201354,1.262,train
2221411,1.267,train
2235656,1.458,train
1540732,1.275,train
2238836,1.278,train
2228294,1.507,train
4505018,1.29,train
4021728,1.464,train
4029044,1.44,train
2013516,1.507,train
4029014,1.382,train
2204085,1.443,train
4022268,1.402,train
1507845,1.488,train
4030001,1.181,train
7154399,1.261,train
4065396,1.594,train
4512788,1.111,train
7052471,1.237,train
