id,label,group
7221569,37.057875,train
2233778,10.316,train
7214136,40.982,train
7052471,34.93575,train
1513489,8.99,train
7226482,22.26,train
7215754,21.413,train
7105247,14.9495,train
7151818,38.82175,train
4060121,20.9595,train
1517457,0.671,train
2005171,22.38225,train
2237200,20.1055,train
4109226,21.93325,train
1506107,9.891,train
2213955,14.8695,train
4025524,11.735,train
4020449,9.5555,train
1504377,15.614,train
7116131,24.516,train
4028221,25.4435,train
4061346,17.4125,train
2222838,53.2935,train
1503742,37.4255,train
4020079,17.186,train
4001142,27.87525,train
4020597,15.1415,train
8103072,13.69325,train
7225495,47.8565,train
2222065,26.325,train
7102060,5.5505,train
2227511,3.0115000000000003,train
2203020,30.392,train
4114328,36.1415,train
2009903,40.026,train
2237434,11.6575,train
2201023,28.00925,train
2222601,18.51725,train
4029798,63.35424999999999,train
7152705,26.5085,train
2222781,34.0085,train
7216877,43.077,train
4026747,16.72075,train
1505676,15.6725,train
2011428,17.76,train
4021179,8.661,train
2225708,26.889000000000003,train
7024172,34.0005,train
2234046,44.68600000000001,train
4505868,46.371875,train
7150254,11.9275,train
1543502,69.16575,train
1508941,21.41325,train
4027325,39.032,train
2005693,5.37,train
1518842,21.4875,train
4029014,25.5655,train
2206319,15.2085,train
4031864,26.285,train
2205527,33.962500000000006,train
4023476,21.765500000000003,train
7205564,7.279,train
2201155,6.843,train
7209725,34.0565,train
4021471,19.15275,train
7151765,43.501000000000005,train
4028786,31.9995,train
7215712,15.253,train
7152125,19.36425,train
2004375,25.858,train
7114640,29.376,train
7108808,24.623,train
7112517,11.22,train
4031083,32.5445,train
2241818,58.753,train
1517232,12.1,train
2103892,53.262,train
7225199,19.325,train
4028347,17.3625,train
2216610,17.731749999999998,train
4508435,44.1,train
4021202,18.925,train
2200310,9.106,train
2005544,44.065,train
2228818,4.1475,train
1515155,24.51275,train
7151972,19.6565,train
4501923,27.9205,train
4070675,12.4985,train
1519697,8.988,train
2220766,40.28175,train
8101286,7.669,train
4508708,43.546,train
1505805,11.796,train
4072414,38.243750000000006,train
2232070,15.7345,train
4509056,25.80075,train
2224010,35.31075,train
2105094,13.471,train
4023776,24.738000000000003,train
7117669,6.0595,train
4024191,6.6895,train
4020118,21.5305,train
7203995,54.866,train
2101384,10.57525,train
1503668,57.686,train
4021438,15.22425,train
2232859,22.08575,train
4027538,24.1265,train
2240031,19.7855,train
2201781,35.1865,train
2000642,7.278,train
4081484,24.35275,train
7119143,4.866,train
2226811,17.014,train
2206536,21.93,train
2009900,17.3975,train
2104821,29.15975,train
4022506,18.991,train
2215559,31.391,train
7006433,13.8485,train
2219226,45.09575,train
2003334,7.641000000000001,train
4029424,20.9535,train
7219508,9.57975,train
4501872,4.149,train
2237698,13.419250000000002,train
4026365,50.444,train
2234898,25.9625,train
4025754,33.366,train
4021364,17.17,train
7001921,27.081000000000003,train
7203242,23.582,train
2100607,5.6295,train
1508940,15.3655,train
7115733,14.887,train
2203098,25.1505,train
7150613,64.23925,train
4031869,10.02625,train
7150568,26.23725,train
2217617,13.4345,train
1513593,19.611,train
2232430,14.5115,train
2217985,12.8705,train
2201354,18.4735,train
2004301,7.486999999999999,train
7101893,11.904,train
1544223,7.72475,train
2232875,15.768999999999998,train
1507845,12.867,train
7154399,18.856,train
2105534,31.4615,train
2236720,10.43025,train
2100177,28.5325,train
4021764,40.1525,train
7201646,4.908,train
4086588,18.51,train
7153456,10.224,train
7153685,53.72725,train
2207621,24.82475,train
4507988,15.998,train
2017122,6.570749999999999,train
7216282,5.039,train
7151724,19.778,train
7216907,30.878,train
7152728,2.048,train
4029854,17.208,train
7203668,14.154,train
2208540,9.4115,train
4108419,32.321,train
7206868,33.67,train
2223409,16.2145,train
1529847,15.8355,train
1516631,39.0485,train
2228950,13.3165,train
4021193,32.0175,train
2009372,33.35625,train
1501840,34.7135,train
2102960,8.805,train
7053637,10.9985,train
2204130,13.642,train
2003860,19.4035,train
2010563,36.024,train
4026516,30.8505,train
2235733,25.55675,train
7153691,21.715,train
2006823,29.937,train
2103490,16.8315,train
8102083,15.468,train
4023683,19.2055,train
2228294,9.7315,train
1507575,30.9925,train
7150099,23.8105,train
4023601,21.0985,train
2201739,61.36325000000001,train
1508822,16.1635,train
4025685,20.1865,train
2236362,8.55025,train
4511790,35.541000000000004,train
7221652,13.6315,train
4062630,21.862,train
4082318,16.777250000000002,train
4104461,18.5305,train
2105848,16.871,train
7117266,23.06,train
1516969,28.6825,train
8102458,35.545,train
4023617,28.811,train
4022602,44.103,train
2238039,14.10875,train
4028332,28.18175,train
2232130,27.849125,train
7152686,34.356,train
4067685,32.0145,train
2002924,26.299,train
2005600,26.164250000000003,train
4121363,44.0145,train
2232626,12.031,train
4343606,35.3375,train
4113017,10.738,train
4105893,29.28025,train
7153163,29.5225,train
2225432,47.60475,train
4024007,16.381,train
2218391,34.379999999999995,train
7008440,19.561,train
8101121,27.35425,train
2003427,55.2845,train
1505113,41.5275,train
2204085,36.259,train
2213969,21.87375,train
2218355,21.1135,train
2236022,26.68,train
2222038,11.7975,train
1505340,16.336000000000002,train
4029363,31.2045,train
4101208,53.173,train
2009731,12.5105,train
8000163,13.073,train
2007553,11.10075,train
2019408,31.8545,train
2228774,11.7425,train
2221827,47.6165,train
2230218,27.45775,train
4024211,31.6865,train
1502507,42.48475,train
1540736,34.73625,train
7112513,10.9435,train
7054652,42.12025,train
2012055,31.69,train
2239069,22.198,train
7055103,47.33025,train
2230118,34.37875,train
7205013,18.82825,train
2212894,16.11075,train
7153936,35.855875,train
4104297,28.258000000000003,train
2006749,28.308,train
4504353,41.509,train
3500033,11.1965,train
4507998,18.40275,train
2009304,7.614,train
4504831,41.62,train
2230875,28.292500000000004,train
7221733,44.25075,train
4116148,30.01275,train
2230064,44.556,train
2014328,21.33325,train
4026065,11.6785,train
1518644,15.5125,train
2005500,14.77875,train
1519245,3.3445,train
4501308,31.28975,train
2000234,12.792,train
4021836,17.113500000000002,train
2007976,27.58075,train
1543109,19.6535,train
7151614,14.410500000000004,train
2237918,22.55025,train
2206720,33.86625,train
1518238,34.546,train
2004276,4.784875,train
7150144,17.392,train
1503193,17.792333333333332,train
4024467,19.49125,train
1540706,29.542500000000004,train
4062241,14.7045,train
2204234,35.56366666666666,train
7218991,25.594,train
7150660,54.8605,train
4325163,17.974999999999998,train
2241511,34.1985,train
7151195,36.411875,train
2105858,16.7045,train
4024749,15.7735,train
7210454,16.40475,train
2235214,19.51875,train
4023784,23.85725,train
2012435,21.988,train
7114329,36.3275,train
4110331,4.2065,train
4023949,10.1735,train
2220762,18.222,train
2223983,33.8165,train
2232116,18.53075,train
7218861,45.43475,train
4031127,20.78625,train
4505867,49.876,train
4500780,16.39,train
4028077,9.267,train
1506469,14.8655,train
4512707,26.324,train
7152117,31.707,train
2013995,19.365,train
4001062,17.389,train
7215828,38.0265,train
2206799,21.051,train
4503137,10.8825,train
4077182,20.9625,train
2236475,37.244,train
2001235,24.8645,train
4020731,37.6455,train
7109314,12.77725,train
4508012,55.7015,train
1502631,10.694,train
1504287,5.9435,train
7206389,27.433,train
4121486,6.27525,train
7212865,20.122,train
2100673,46.4115,train
4023068,20.21925,train
2231956,19.6845,train
7150473,13.6725,train
4020934,22.997,train
7022812,58.0945,train
1504055,16.5265,train
7150819,14.686,train
4027609,32.124,train
7050421,14.88025,train
7105277,14.627,train
7050898,18.953,train
1512578,25.6865,train
2018313,16.5165,train
4025968,36.32883333333333,train
2236296,11.1275,train
7111222,8.484,train
4060965,10.361,train
7154065,25.83233333333333,train
2219013,27.3215,train
7225252,25.857333333333333,train
4020009,5.52,train
7101362,37.048,train
4077077,8.9165,train
4029044,34.6815,train
4116829,8.832749999999999,train
2224776,34.387,train
1502943,18.3845,train
7111225,7.2285,train
2237569,5.438,train
2204886,64.44800000000001,train
2232512,7.1345,train
7055515,26.004,train
2216167,25.33475,train
4020748,9.696,train
8101206,43.02625,train
4023907,45.4505,train
7150060,33.109,train
4509058,25.30575,train
7100462,38.6705,train
1514208,9.43975,train
4104878,19.656,train
1503287,14.86575,train
7217150,39.4145,train
1506482,22.92,train
7224989,37.42725,train
1100275,24.06275,train
1505395,7.450500000000001,train
2001877,19.00425,train
1503400,16.3665,train
4029896,21.746,train
4067368,6.6135,train
4021101,9.2735,train
2201193,8.877500000000001,train
2008734,51.44275,train
2209540,19.2195,train
4020082,11.067,train
4308321,6.864999999999999,train
2012320,25.193250000000003,train
2237943,41.1935,train
4021895,27.76025,train
2006725,15.26175,train
4023820,17.03575,train
7154908,44.59566666666666,train
4030839,18.6825,train
2217057,14.76,train
2005371,12.82725,train
4503995,45.104,train
7152291,10.296,train
2204560,63.52,train
7152021,30.302,train
7220702,27.609500000000004,train
2004403,32.455,train
2206802,62.073,train
4103236,11.152,train
4507899,28.540750000000003,train
2018306,16.712,train
2015760,20.98925,train
2231875,17.564,train
7017744,3.442,train
2220649,42.411,train
2104631,11.22325,train
2232834,12.1225,train
4031151,24.669,train
4340822,11.754,train
7208024,12.3085,train
7154769,25.17225,train
7103003,47.142,train
4505259,10.1845,train
2218128,21.3325,train
4500433,15.53975,train
4112230,32.191,train
2202917,38.856,train
7151815,48.869,train
7106100,15.588,train
1506020,37.553,train
8100536,42.442,train
2227559,24.375,train
1516413,24.716,train
7217236,7.1365,train
7102997,8.2415,train
7204347,31.27225,train
4504003,45.671,train
2228149,15.57725,train
2005229,22.1145,train
2201001,11.3585,train
4122878,17.724,train
4512828,35.0575,train
2210250,50.517,train
2206415,19.06,train
2003629,29.911,train
7217457,29.762500000000003,train
4060595,37.003,train
7220022,22.64375,train
2214368,14.642,train
1507123,21.355,train
4108978,44.715,train
2300230,17.40025,train
4022652,42.032500000000006,train
2012002,18.84375,train
1514188,31.82225,train
2010245,58.08225,train
2218666,29.29125,train
2016577,12.9395,train
2011547,21.767,train
2006784,12.3265,train
2226673,11.44725,train
4106753,13.32375,train
7153503,18.1945,train
1505896,14.800250000000002,train
4069140,16.217,train
2103872,43.383875,train
1516523,52.581,train
4024835,11.53175,train
2000937,29.23225,train
1506672,6.5015,train
7037846,5.9165,train
2223238,34.27475,train
8101118,2.8865,train
8102871,26.99875,train
1516630,41.708,train
2209764,50.2105,train
4116141,21.1675,train
7155005,8.081,train
2205814,52.154,train
4338117,18.6005,train
2221264,21.86825,train
4025410,24.194000000000003,train
1540507,12.534000000000002,train
2013765,26.38925,train
4027840,14.18825,train
9011437,20.72175,train
4028930,28.74175,train
7206737,44.637,train
1543056,26.4535,train
2002067,16.551,train
1506699,13.157,train
2203328,9.226,train
2221242,41.4885,train
4025432,15.2335,train
7115352,26.285,train
7154493,15.5565,train
7154021,11.3105,train
7040751,24.102,train
7205282,20.0555,train
7153561,24.1775,train
7213065,10.9835,train
2003232,42.566,train
2103330,22.302,train
2223233,32.382,train
7053848,14.394,train
2206310,39.022000000000006,train
4509673,21.332,train
2236768,14.685,train
1513154,16.31725,train
2239651,29.6045,train
7025467,35.8885,train
4107009,15.069,train
2236881,24.246,train
4508470,21.5345,train
1505156,6.088,train
2225076,34.9535,train
2205669,26.1085,train
2224390,27.623,train
4000923,19.5935,train
7213765,38.69,train
2221663,16.000999999999998,train
2230791,33.062,train
2211700,18.25525,train
4112779,19.367,train
7153571,12.7135,train
2235657,7.349,train
4116149,23.009,train
4103002,17.3655,train
7219101,25.49875,train
4020778,14.06825,train
7214418,17.723,train
4505020,36.6935,train
4025034,29.88325,train
2209542,8.43975,train
7100475,28.666,train
2222811,41.54625,train
7107956,42.0005,train
2221705,18.1045,train
2100014,22.86925,train
7115491,8.9595,train
1504993,22.12,train
2204157,9.133500000000002,train
2233167,19.938,train
2220374,8.61325,train
7214683,14.5405,train
2232329,7.0280000000000005,train
2004202,31.00225,train
4022041,16.029,train
7203669,36.009,train
1520354,9.633,train
4335268,28.1625,train
7015804,25.04825,train
1505653,17.87975,train
4028035,19.38625,train
2103306,43.388,train
4025061,14.02375,train
2100713,21.872,train
1518569,17.07975,train
2219690,17.261750000000003,train
7030021,8.1045,train
2238611,11.4035,train
2203817,40.54900000000001,train
2211267,8.779499999999999,train
2014177,22.294,train
7152077,8.070500000000001,train
2227104,36.28775,train
2003451,36.48025,train
1503550,12.4475,train
4121699,17.499,train
2102736,8.147,train
2205139,26.4915,train
4024730,33.691,train
7154421,22.6555,train
2213638,26.837,train
7006484,20.8435,train
4102521,6.1745,train
2000196,15.2185,train
2223916,33.437,train
2219256,48.0585,train
7022129,19.63975,train
4020341,49.910250000000005,train
4022692,37.0295,train
2239503,16.75575,train
2201537,36.83075,train
2202478,19.1545,train
2236847,13.633,train
1508882,28.21975,train
4021495,12.27525,train
4342627,21.9445,train
2207610,23.8245,train
4025173,22.74925,train
4020664,7.173,train
2214624,25.29775,train
4123281,6.1765,train
7150433,17.604,train
2208881,42.3445,train
2207578,47.89,train
7051323,13.492,train
7219099,31.8745,train
5000182,11.72425,train
1540378,13.0045,train
2200758,28.594,train
4025970,26.4465,train
1513542,17.4785,train
1511968,33.0825,train
4022220,26.2905,train
4022045,16.771,train
2202051,34.246,train
2241798,7.208500000000001,train
7151157,6.245,train
1506928,14.84,train
7217234,11.41125,train
2214945,35.5305,train
7054719,5.96,train
1507111,15.95175,train
2213512,5.1705,train
2228356,12.01825,train
1503615,20.9915,train
7212614,46.4585,train
1513458,6.92275,train
4082838,12.915,train
7212431,8.3425,train
2209367,18.22475,train
2200633,38.616,train
7219624,12.54,train
2004040,31.918,train
1542836,11.5475,train
2010339,36.087,train
7203574,24.938,train
7108094,15.848,train
2218156,17.003,train
4105319,32.851,train
7052010,26.339,train
2007219,14.974,train
1518582,4.061,train
7210949,26.5045,train
7202511,13.1115,train
2205281,28.54925,train
1529278,15.174,train
7220579,15.7565,train
2204051,31.23275,train
2014105,20.04875,train
2234403,38.687,train
2202031,27.8365,train
4023764,34.95525,train
4312373,16.54975,train
4020603,15.521,train
2100169,34.253,train
2222064,16.552,train
4028966,24.358,train
1542702,19.829,train
2237285,44.93125,train
2218373,22.801666666666662,train
4021047,23.9285,train
2222171,16.779,train
7204487,24.8965,train
8101221,51.6825,train
4335262,17.147750000000002,train
2203406,20.55925,train
1506234,12.46375,train
1525589,11.57275,train
2017944,15.5255,train
7100862,13.53,train
1502049,42.0115,train
4020296,33.646,train
2231743,39.569,train
2240781,9.4855,train
2103854,23.401,train
2011525,30.7765,train
2231959,18.893,train
7206297,14.085,train
4116337,28.446,train
7153258,32.2935,train
7024388,21.9225,train
2223579,13.707999999999998,train
2020324,26.536,train
7212175,14.492,train
2224368,17.7225,train
7105573,7.8805,train
7102200,11.2225,train
7151952,24.70525,train
2204084,45.1775,train
4029993,13.0165,train
4023110,4.9025,train
8101848,42.1955,train
2201566,26.51175,train
7203241,23.230000000000004,train
2204602,37.017,train
2105846,22.287,train
2226928,13.7855,train
4506627,20.536,train
1508777,9.821,train
2218417,26.9085,train
1505032,6.8465,train
2224930,32.4095,train
4023595,29.021500000000003,train
2215924,45.565,train
8102477,17.1485,train
4101890,8.999,train
4022863,45.3435,train
1520150,18.6485,train
2102645,26.23925,train
7150868,34.0705,train
7153514,28.631500000000003,train
2238508,54.856750000000005,train
4022767,30.7485,train
4114981,19.536,train
7215842,21.698,train
7152046,25.724000000000004,train
2239727,15.1485,train
7202468,54.18525,train
2100786,21.464,train
2214901,9.1495,train
1508745,16.6255,train
7213522,24.712,train
2215572,43.96275,train
2100743,24.2035,train
4024903,25.692500000000003,train
7150173,30.51625,train
2224270,52.49249999999999,train
2200606,19.5605,train
4020129,42.3925,train
2216172,5.08,train
2237442,17.652,train
4111084,28.228875,train
2203183,25.457,train
2236723,8.1775,train
4064249,32.65475000000001,train
7050081,17.387,train
7109005,33.06766666666666,train
1507189,16.817999999999998,train
4026074,28.33025,train
1503437,28.949,train
2213856,22.46,train
2212688,12.678,train
2209638,30.329500000000003,train
1505004,24.24825,train
2018689,20.326,train
2218287,8.50625,train
4029470,8.335249999999998,train
4113219,40.88125,train
2300563,43.15,train
7221737,47.18125,train
4064069,12.40125,train
2213489,15.502,train
4022268,24.82925,train
2206710,42.516375,train
4115818,30.396,train
1517489,40.6715,train
2225118,35.355875,train
4121655,25.35625,train
4078950,33.303375,train
4102295,36.2995,train
2236320,42.12350000000001,train
4507555,16.22025,train
4025406,17.65,train
7101829,11.089,train
2236548,23.5275,train
4117750,26.551,train
4503598,10.338,train
4024914,27.277,train
2003297,9.6885,train
2229565,36.32025,train
4021213,15.0635,train
7028419,15.35,train
2230384,11.892,train
2229630,23.1035,train
7153586,31.857,train
2208704,8.1095,train
1503611,26.823500000000003,train
2101959,9.8295,train
1542703,26.24775,train
2215740,23.67075,train
4025850,15.05925,train
4061163,23.145,train
2237843,37.7855,train
7021006,27.798,train
2239910,34.15475,train
2227897,20.85,train
4023987,27.898,train
4068647,19.765,train
4512799,31.26625,train
4123507,43.29166666666666,train
1506315,35.06425,train
4104524,36.0425,train
2018032,27.68,train
1520240,38.89075,train
2219843,15.803999999999998,train
4505819,13.648500000000002,train
2018627,35.817750000000004,train
1519496,16.052999999999997,train
7150918,17.22475,train
2211163,19.0715,train
4022361,18.751,train
2007205,7.4855,train
7209247,43.2595,train
2222637,36.607,train
2101374,25.4165,train
2214139,23.58075,train
2020465,23.53575,train
7155043,24.314,train
2240542,30.723,train
2228798,15.8365,train
4031333,44.516,train
7018098,9.953,train
1507860,10.5695,train
4021609,13.874,train
4023177,27.62325,train
