id,label
2206368,35.9435
1529260,58.794
7100059,22.8895
7108563,23.91875
2221161,26.6505
4021554,20.033
7152305,25.705
2010023,44.465875
7221569,33.0575
1516612,34.76625
2225255,18.94
7215754,28.9975
7201006,42.757
7150400,30.68375
4106879,40.98975
4026008,19.082
7108094,28.249
1506095,23.51125
1504377,32.545
7116131,54.05575
2009803,35.3515
4112041,43.23625
4026596,18.71925
4020597,62.640625
7102060,43.225
7100267,28.704
2237434,38.2455
3500033,29.0125
4110307,25.9955
2205669,28.16525
4501614,35.865
4029911,41.6615
2225708,42.899
2208951,38.7405
4507558,38.6325
4031960,37.8465
7150433,35.11
4025110,34.5505
4083307,42.723
4028786,27.88075
2101172,26.85325
2008439,36.516
4102296,31.85275
2202957,37.09125
7154450,37.46025
7108808,24.3615
2103904,31.991
2212192,34.12625
1516119,45.2575
4026652,43.453
2201569,26.569
4021202,31.20125
8102201,24.9605
2200310,33.13975
2004276,33.26875
1515155,17.5565
7115979,23.9845
7012825,42.92575
4070675,39.06675
4504084,34.71875
7035053,25.45975
7206161,35.573
7200727,38.05425
4072414,22.53125
4509056,20.84025
8102084,28.2675
4026995,30.038
8100631,24.2805
2220232,25.67183333
4024926,36.283
2212894,22.7115
4120463,38.658
2241839,20.9345
7101893,39.3235
2006858,30.05275
4320623,42.665
2009925,27.577
7105484,17.39825
1519866,16.235
1503398,43.89775
7150911,36.7225
2237569,33.84225
4025754,30.5065
1512342,25.5845
1503964,17.8055
2210644,21.3275
2100607,43.157
2241482,21.18
2208231,21.626
7150613,27.05975
2224010,42.942
2001865,38.19
1513593,31.3965
2201354,41.8625
4500781,29.769
1544223,41.062
7150326,27.725
1507845,24.851
2203029,40.70075
1507084,27.50075
2231066,17.9005
2001231,35.204
4501018,29.2415
2205749,32.8455
4022669,17.31525
2008869,40.2745
2200041,45.7435
2201181,43.37975
2241460,47.611
4020784,27.63
4505326,42.3375
4020332,39.98075
1516414,49.167
1514332,42.656
2214284,33.65625
4026646,21.2605
2009247,47.15975
4107817,28.48075
2203712,35.297
4027399,34.273875
2105586,23.612
2210625,32.55325
4101208,24.234
1516631,49.6565
1504872,63.2695
2203116,42.2935
4512518,24.083
2216450,20.81425
7024173,61.52425
7206298,32.70675
7053268,18.86875
2204544,20.524
4071990,33.004
2215015,17.9925
4023683,47.78925
1507575,31.5325
4021684,28.30525
1506469,28.855
1503559,27.154
1508822,25.868
4320069,55.9185
7117266,26.9145
2210907,43.23725
1507882,26.6995
1513587,34.75925
2002924,23.37075
4079348,37.07825
4028332,30.488
7204909,30.007
7152686,24.1285
4121363,41.0065
7209725,20.528
2105585,22.6255
2225432,20.88525
4024007,20.9205
2203161,41.8005
2104784,19.168
2003427,35.043
2215559,25.89625
4021490,21.84875
1505340,46.816
4120169,26.3285
7112222,35.4325
7224882,24.20575
2009731,29.04175
4025145,32.216
2010332,28.2205
4027270,33.13325
2221827,35.15025
4024211,37.268
2105094,33.1875
2217946,29.34233333
2218392,36.907
7152125,35.351
2228719,22.2195
1507172,39.859
1516526,39.3855
7219788,30.8195
4102679,56.00825
4513126,27.903
2203306,23.2295
4504831,29.95875
7226496,29.89
7221733,57.9115
2226093,23.469
4023812,19.996
4023302,39.8875
4020195,36.141
7030436,27.75675
4025524,27.976
2215609,37.005
1519245,59.034
4116486,30.14275
4509411,44.5625
1507325,51.877
2217617,43.03625
2237305,30.863
4500158,31.899
2210782,41.60475
1505490,29.155
7050873,39.65175
4512517,22.9315
2105534,33.0665
2202631,57.137
7052714,24.2735
7115490,43.7015
1501776,33.4085
2012703,24.8195
2230644,33.36775
2220965,29.9615
7153331,46.251875
2204234,38.334
7218991,53.21125
2212208,33.261
1508952,54.098
2228315,34.257
7051605,14.851
2206112,27.1735
4023450,45.3225
7116895,56.7735
7150543,25.4675
4028684,33.0015
4022220,33.53966667
2237698,26.12925
7151195,36.4205
4114411,45.355
4102530,19.906
4024749,23.4135
2007982,21.247
4023949,48.2295
2233188,50.076
7103637,18.3255
4505867,34.767
2225886,41.522
2228692,25.0975
2004375,44.73875
2218301,28.55175
2206799,22.8085
2222486,29.038
4020731,79.278
7150172,28.9555
1504287,25.053
5000153,21.2475
7212865,42.40425
2004195,45.20575
2011025,45.637
2229686,29.9035
4023068,26.467
2231956,15.371
7204337,26.50125
4020934,39.987
4022183,21.09525
7150819,25.7675
4028729,46.26925
7050898,25.74525
2018313,25.18525
2226234,25.706
2236296,15.2655
2105466,16.1805
4022089,23.9055
4020296,35.749
7208134,31.46425
2012148,17.0265
7111226,37.1705
2224776,48.0445
4031726,24.806
7104280,28.4925
2220269,42.74525
7213540,29.6675
7002354,16.4335
7210947,42.56275
7212089,40.1395
1504291,34.9165
4509058,61.867
1514208,29.349
2015306,27.06025
2215312,32.6975
7206037,61.2165
7052093,15.47
1506482,21.461
4111525,25.7685
4116985,28.026
4502463,37.735
1502353,15.3195
4114893,17.242
2239440,23.84925
4030611,23.46075
1507260,53.0005
4308321,39.77975
2006725,48.16825
4023820,34.2635
1506202,26.28825
1505395,40.48325
4030839,22.69125
2009671,41.405
2204577,35.379
4111529,32.34725
4061207,53.2655
2219630,37.69325
5000306,31.1205
1514663,24.02075
7154295,27.36275
4031151,18.504
1506648,31.11575
7050147,29.486
4513635,63.574
2233054,19.78875
7050808,40.8285
2004696,22.135375
1506468,20.8565
2202917,38.0125
7151815,46.602
7106100,27.465
7205616,51.02725
2227559,36.306
4020097,28.1115
7217236,28.7575
4504003,38.7825
2228149,29.41
2005229,32.83375
1515156,33.327
2230645,29.1115
2105100,41.166875
2210250,44.5165
2236792,25.5135
7217457,41.4445
2217771,35.08
2013765,24.858
1514188,31.9435
4504867,33.0165
4505215,50.252
4022764,56.20775
2016679,19.29575
7202526,22.72525
2231622,23.5435
1505896,14.587
4069140,29.2075
1516523,32.5715
1504587,52.76725
2000937,46.9905
4028216,35.26
7226439,39.2285
2216330,41.796
4031962,31.601
1505376,52.34525
2231273,38.1045
2000721,57.76866667
2209764,33.1345
4075913,49.7065
4116141,28.626
4025410,27.778
4021789,36.0115
2005533,34.22975
7152620,19.035
9011437,26.986
4503780,22.737
4028930,21.7755
1508682,17.8325
2005734,39.1035
2203328,37.423
4020432,24.85075
1503615,14.177
7115352,33.312
4106854,36.2485
7100912,34.42575
7100433,10.8515
7040751,51.3635
4020055,34.00625
2203249,35.3075
2102736,37.5985
2200518,23.84775
4111748,31.4775
4509673,26.71125
7200294,57.2575
7152128,46.43575
2201329,40.439
4107009,22.0135
1540616,26.1675
4114360,38.3645
4340822,39.015
4116144,16.701
1543528,26.673
2007280,31.8105
4112779,47.9685
7153571,11.31
1542706,64.645
7153186,44.282
4513302,32.89475
2006612,19.3815
2006341,44.976
4100051,35.03125
2220159,27.3745
7107956,69.3385
2202988,30.49766667
7151212,54.946
2201994,23.301
7115491,34.52225
1504993,39.6625
2015644,24.13075
7050549,19.104
1529306,44.14
2220374,34.31125
4335268,57.80625
7015804,61.26975
1505653,21.7935
8100758,15.9885
7153841,43.72216667
2238611,30.5125
2203817,17.73
2014177,22.6635
2014179,25.48125
7022129,53.229
1540507,24.6615
1543347,29.516
4024730,42.8725
7154421,43.603
7225909,15.861
7154572,39.5345
7053214,38.39975
7006484,41.3315
4102521,38.058
4022460,29.49125
8101118,31.909
4022692,31.665
7117457,35.92975
7115126,30.0915
2000799,47.51475
1508882,24.2555
7205283,16.37425
4342627,21.72575
1506880,33.445
2237041,31.444
4123281,14.57975
2234358,31.027
2207578,24.4785
1513374,35.4445
1517415,22.98375
1540378,48.112
7153060,45.995
2016369,40.17
4025970,29.199
7208191,35.532
2013612,23.66675
4060008,26.19375
4022045,34.85775
2208708,23.7005
7201787,23.77375
2214945,32.0115
7153260,25.157
1513394,45.1785
4064682,49.79875
2217607,20.6105
2221705,24.4785
1512223,46.741
7212431,23.47025
2218498,34.5095
2209367,51.9295
1516194,39.964
7150855,30.9175
4024184,30.10725
1504311,23.3315
7151449,24.3965
2218156,25.914
4105319,22.84775
2221205,22.072
4020783,31.31725
1517449,32.86475
1529278,31.5055
2204051,23.15825
2105850,37.1715
2211042,21.86075
2000837,31.77225
2010683,29.9235
4028966,15.653
2015153,32.746
4022182,28.47875
7213227,30.61925
4021047,47.621
2219379,36.4185
1507157,40.47925
2300004,16.73775
2231857,38.0855
2005371,24.0875
7153597,31.61125
2008797,26.273
4030962,40.4285
2240781,15.0035
7024388,24.435
2224959,33.719625
2020324,24.567
7117699,20.4245
4031905,18.77225
4508707,27.49825
7203241,32.577
2226928,41.31875
4508189,33.135
7001921,24.3555
2218417,38.9165
1503134,50.0145
2215924,19.697
4027790,32.4265
2203163,38.4155
2216759,25.937
7152190,27.37325
1520150,28.8875
2229568,24.3395
2008076,24.245
2102645,33.35
1502257,41.2295
4504358,23.7995
2212165,26.351
2006354,44.6935
2238508,54.3405
7021006,50.454
4022767,36.092
7215842,21.71
7152046,35.075125
7202468,23.5755
4000134,25.98725
1508745,35.46425
4021480,19.258
4025291,27.83275
2238715,28.8515
7150144,50.404
7113329,40.17975
2203183,16.0365
4069448,34.36575
4064249,34.704
7109005,20.271
1507189,38.50175
4026074,62.1955
1503437,29.86875
2209638,32.727
2218377,24.8025
2012002,45.763
2229984,40.26475
2013975,33.00225
2218287,46.314
2203219,30.97425
2012932,61.09575
2300236,53.36
4022762,50.241375
7221737,20.6965
4064069,25.21875
8101565,54.747
7226512,38.6935
2225118,18.331
7220022,28.98875
1502566,42.97233333
2213026,44.432
7118331,25.136
4028732,24.5845
4024914,35.84875
1519849,27.2975
4022981,65.602
7102596,46.8855
7117549,26.692
7153586,32.6895
7053264,31.70925
2018802,36.8575
1503611,57.948
1503750,26.285
4025850,29.35225
4061163,28.5505
1520174,29.943
1520432,29.284
7117264,38.64
7111673,28.7315
2216171,48.1915
2227897,40.5365
2231373,41.813
4026481,21.119
4123507,34.06025
4020565,35.52625
2220628,27.86725
4505819,31.4035
4108581,62.5755
7150918,25.09575
2007205,29.5395
1501908,44.1315
4507245,27.885
2237098,29.3065
4500433,39.732875
2105596,49.012
7153433,32.5345
7223416,53.3085
4031333,14.237
4061529,26.0235
2300270,35.1495
4021848,28.008
2238470,22.291
2240394,23.5945
2226358,44.461
4025258,28.51683333
2001260,52.551375
2233971,25.09083333
4022345,35.96775
4061628,26.73625
2205561,56.6135
7020686,32.5355
4100805,34.7875
2212869,43.699
2204965,71.11425
7111863,31.78775
4022085,25.49825
7203133,27.11225
2220499,38.79625
7153083,44.185
2213716,36.280375
8100545,22.559
2217140,34.0485
2009889,32.8435
1507251,33.5245
7219795,27.64425
7216065,25.277
2235965,50.48
4114987,32.356
2240611,25.448
8102726,51.587
7152991,40.4305
4022625,29.852
7208855,26.981
7150994,23.6115
1517439,36.882
2233326,37.4185
1506817,23.975
2014575,41.158
2010507,38.191
7153071,29.541
7221738,50.1015
2013995,43.28566667
2226214,44.508
1504764,26.3125
8102878,30.05175
2001268,40.932
2219269,36.594
4081498,43.6945
4025934,24.80225
7055016,42.61575
4026490,31.082
2009199,42.78
4025412,51.0225
2201459,40.295
7021882,31.3075
2101754,50.5845
2201020,26.7155
7114471,46.637
2005449,29.0285
7214417,38.257
7153514,51.9595
2008419,20.47325
4028912,33.3995
2224322,44.049
4021461,39.64025
1512054,35.282
1542633,30.495
4024131,37.525
4108204,24.543
7200201,39.8955
4116152,22.74
4504973,44.11675
2203258,20.43675
7150046,38.389
1512389,25.123
2209286,31.44225
2231703,30.574
2101415,27.8145
7106654,20.2595
8100648,41.5155
2001558,32.494
7117125,19.417
2203590,35.5555
2201058,44.92825
4079940,56.6005
4513700,28.23175
2205365,20.35075
2010425,30.166
1501721,21.414
4124606,53.596
1501977,41.536
2209401,36.563
2104592,46.20475
7153855,35.1325
1507037,39.7765
7208662,38.2295
7001413,37.0585
4064891,21.588
4101494,19.577
1507199,39.09475
2214647,49.512
4027276,31.278
1507261,27.724
2004617,45.798
7209078,33.6585
2240091,29.23125
4116143,35.87925
7152813,33.99425
4026146,34.97925
1517227,55.501
7100179,37.388
2010045,34.67025
2015720,26.55225
7151651,25.566
2101202,33.14975
4505914,39.2365
1507742,22.40725
4501918,33.74525
2105648,20.835
4023857,45.719
7152013,25.6635
4025397,31.97575
2222530,24.148
2206536,28.87425
2208751,35.58725
2222560,45.824625
4024499,40.1985
2002019,20.3
4078176,38.0465
4029657,29.952
1507106,22.3585
1100280,25.537
2007740,28.6665
7212449,12.176
4025076,33.2275
2005344,33.3165
1507160,42.8315
2225094,40.619
2006823,15.9175
1513590,39.655
7151704,37.5195
1503930,31.34325
4513440,52.673
4122131,34.5815
4108657,25.5535
7153771,36.891
1503532,36.3315
2208224,30.2195
4331054,54.7175
2222781,44.479
4024879,25.068
4063305,58.885
7153456,36.5455
7155126,30.752
4028813,27.8885
4020158,45.486
2238049,30.266
2237360,38.49916667
2004632,32.5395
4112235,38.26675
4085356,25.782
4031869,30.71525
2100180,36.853
7154955,30.2115
2001733,42.284
2200598,33.226
4030092,25.4115
7225952,28.035
4028598,36.87625
7212614,30.76975
7154313,61.93825
1507429,35.436
2004980,40.6575
1502265,16.84075
1100529,37.85
7214415,25.5015
2208211,20.468
4021076,30.2945
7202969,46.28075
2223538,17.0715
1511896,23.8405
7152154,28.7235
2016012,17.40125
4027882,23.7475
7053850,34.231
1507464,60.16933333
4028044,57.0365
7001920,28.9925
2015488,56.5265
7152430,24.69825
4028189,24.80925
4113219,27.008
2204085,23.517
7105644,16.263
4023376,41.67725
2232607,17.3035
2235480,28.8105
4020910,52.15625
2205470,29.0235
2004206,36.255
2000526,38.121
7053637,27.469
8102742,24.8215
2208309,27.838
1517457,32.3875
2226734,21.14175
2228647,47.491
7153602,42.303
