id,label
1504504,44.2375
4069448,40.921
4085522,7.37175
2231315,38.9225
7224034,14.753
1502585,3.3375
2205776,20.681
1502048,27.36
7151946,45.892
2201484,22.98975
4024725,27.4205
4021271,38.772
7152815,33.68166667
2203207,36.08175
7155002,20.9165
4027704,24.322
7151509,19.645
2017859,17.342
2235480,21.462
2203915,24.063
2104402,19.258
7151193,10.84225
1542443,18.0805
2202047,43.0725
2100154,14.647
4505914,25.3685
7208134,9.2605
7053335,17.387
1520022,27.576
2222486,14.3475
2211798,26.641
7150256,27.363
1506702,23.2305
2228596,8.753
2200717,23.003
4026085,8.199375
7105119,26.16225
4022171,39.383
2229834,41.17975
7202969,32.24275
1542572,28.115
1507555,11.1675
1520682,25.5445
2237828,38.74
2220232,19.82
7218087,22.1195
4031003,7.9295
4027439,8.70275
1542891,34.3755
4029162,7.21725
2004440,27.2805
2100171,42.37475
4026498,12.673
2239005,24.68
4025805,34.085
7151212,10.55225
4025024,23.70425
4311499,27.8925
4025342,11.07025
7153552,20.67775
7207111,10.0635
2218657,27.3545
2203029,23.40625
7053272,12.063
7218458,19.401
2105648,32.36775
7116789,29.0325
2206120,20.8395
2203161,22.509
2238049,32.0595
4025732,43.6625
2005344,55.82
7104280,10.61425
7151465,33.4165
4112256,17.211
1507084,24.76
2201974,54.0855
7151943,12.371
4113696,16.222
7206387,33.2145
2019190,18.92516667
4513411,24.13475
2202957,10.4065
7154430,31.233
1506819,38.5275
4027251,53.787
4022452,19.8605
2100178,23.0055
2224525,40.6965
2105842,35.7615
1517227,7.441
4031912,4.6085
2011508,48.1975
7150070,22.7745
7150400,24.314
7219427,40.88625
1505003,27.53625
4061348,23.974
4107369,12.963
7210353,20.09
4027153,50.56683333
4024865,50.329
4027399,13.93125
9011066,6.4925
7151385,29.9385
7012055,26.9635
4029563,21.0815
8102844,37.4855
2202050,15.581
4023880,5.059
2105103,55.947
7054651,13.04375
2207775,13.83125
4023162,24.5395
2239747,16.803
4512805,10.6695
1514263,46.1575
7105056,22.492
7204337,50.1955
2010982,28.295
4021480,38.45575
2213800,26.934
7051368,20.42
4028544,39.574
8102080,34.36725
2019296,44.4175
7016220,19.407
2201559,39.27775
2206637,22.678
1512335,31.9015
7214415,15.8995
2200294,38.42075
2011668,8.62
2007015,3.84
2218499,16.62383333
7152359,10.0965
1517981,62.30475
4031960,26.398
2232896,20.415
2237996,19.87275
1512311,10.487
1507464,16.29275
4026314,9.7165
2220965,12.176
4030612,24.16475
7150911,2.5405
7216305,20.378
7151619,33.6455
2224462,37.7985
2010450,47.9825
7204424,21.876
1505250,49.3835
4031747,25.923
7118751,15.474
4078410,8.7955
1512611,29.647
1507002,17.286
4300592,50.55266667
2220474,10.2785
7151616,31.73825
1502391,16.55
1503398,15.5925
1516423,19.12125
2013375,10.162
4028684,3.065
1504587,21.459
2219325,38.325
4023082,17.98075
2105154,39.8685
7152703,12.1625
7150468,29.267
7221569,37.057875
2233778,10.316
7214136,40.982
7052471,34.93575
1513489,8.99
7226482,22.26
7215754,21.413
7105247,14.9495
7151818,38.82175
4060121,20.9595
1517457,0.671
2005171,22.38225
2237200,20.1055
4109226,21.93325
1506107,9.891
2213955,14.8695
4025524,11.735
4020449,9.5555
1504377,15.614
7116131,24.516
4028221,25.4435
4061346,17.4125
2222838,53.2935
1503742,37.4255
4020079,17.186
4001142,27.87525
4020597,15.1415
8103072,13.69325
7225495,47.8565
2222065,26.325
7102060,5.5505
2227511,3.0115
2203020,30.392
4114328,36.1415
2009903,40.026
2237434,11.6575
2201023,28.00925
2222601,18.51725
4029798,63.35425
7152705,26.5085
2222781,34.0085
7216877,43.077
4026747,16.72075
1505676,15.6725
2011428,17.76
4021179,8.661
2225708,26.889
7024172,34.0005
2234046,44.686
4505868,46.371875
7150254,11.9275
1543502,69.16575
1508941,21.41325
4027325,39.032
2005693,5.37
1518842,21.4875
4029014,25.5655
2206319,15.2085
4031864,26.285
2205527,33.9625
4023476,21.7655
7205564,7.279
2201155,6.843
7209725,34.0565
4021471,19.15275
7151765,43.501
4028786,31.9995
7215712,15.253
7152125,19.36425
2004375,25.858
7114640,29.376
7108808,24.623
7112517,11.22
4031083,32.5445
2241818,58.753
1517232,12.1
2103892,53.262
7225199,19.325
4028347,17.3625
2216610,17.73175
4508435,44.1
4021202,18.925
2200310,9.106
2005544,44.065
2228818,4.1475
1515155,24.51275
7151972,19.6565
4501923,27.9205
4070675,12.4985
1519697,8.988
2220766,40.28175
8101286,7.669
4508708,43.546
1505805,11.796
4072414,38.24375
2232070,15.7345
4509056,25.80075
2224010,35.31075
2105094,13.471
4023776,24.738
7117669,6.0595
4024191,6.6895
4020118,21.5305
7203995,54.866
2101384,10.57525
1503668,57.686
4021438,15.22425
2232859,22.08575
4027538,24.1265
2240031,19.7855
2201781,35.1865
2000642,7.278
4081484,24.35275
7119143,4.866
2226811,17.014
2206536,21.93
2009900,17.3975
2104821,29.15975
4022506,18.991
2215559,31.391
7006433,13.8485
2219226,45.09575
2003334,7.641
4029424,20.9535
7219508,9.57975
4501872,4.149
2237698,13.41925
4026365,50.444
2234898,25.9625
4025754,33.366
4021364,17.17
7001921,27.081
7203242,23.582
2100607,5.6295
1508940,15.3655
7115733,14.887
2203098,25.1505
7150613,64.23925
4031869,10.02625
7150568,26.23725
2217617,13.4345
1513593,19.611
2232430,14.5115
2217985,12.8705
2201354,18.4735
2004301,7.487
7101893,11.904
1544223,7.72475
2232875,15.769
1507845,12.867
7154399,18.856
2105534,31.4615
2236720,10.43025
2100177,28.5325
4021764,40.1525
7201646,4.908
4086588,18.51
7153456,10.224
7153685,53.72725
2207621,24.82475
4507988,15.998
2017122,6.57075
7216282,5.039
7151724,19.778
7216907,30.878
7152728,2.048
4029854,17.208
7203668,14.154
2208540,9.4115
4108419,32.321
7206868,33.67
2223409,16.2145
1529847,15.8355
1516631,39.0485
2228950,13.3165
4021193,32.0175
2009372,33.35625
1501840,34.7135
2102960,8.805
7053637,10.9985
2204130,13.642
2003860,19.4035
2010563,36.024
4026516,30.8505
2235733,25.55675
7153691,21.715
2006823,29.937
2103490,16.8315
8102083,15.468
4023683,19.2055
2228294,9.7315
1507575,30.9925
7150099,23.8105
4023601,21.0985
2201739,61.36325
1508822,16.1635
4025685,20.1865
2236362,8.55025
4511790,35.541
7221652,13.6315
4062630,21.862
4082318,16.77725
4104461,18.5305
2105848,16.871
7117266,23.06
1516969,28.6825
8102458,35.545
4023617,28.811
4022602,44.103
2238039,14.10875
4028332,28.18175
2232130,27.849125
7152686,34.356
4067685,32.0145
2002924,26.299
2005600,26.16425
4121363,44.0145
2232626,12.031
4343606,35.3375
4113017,10.738
4105893,29.28025
7153163,29.5225
2225432,47.60475
4024007,16.381
2218391,34.38
7008440,19.561
8101121,27.35425
2003427,55.2845
1505113,41.5275
2204085,36.259
2213969,21.87375
2218355,21.1135
2236022,26.68
2222038,11.7975
1505340,16.336
4029363,31.2045
4101208,53.173
2009731,12.5105
8000163,13.073
2007553,11.10075
2019408,31.8545
2228774,11.7425
2221827,47.6165
2230218,27.45775
4024211,31.6865
1502507,42.48475
1540736,34.73625
7112513,10.9435
7054652,42.12025
2012055,31.69
2239069,22.198
7055103,47.33025
2230118,34.37875
7205013,18.82825
2212894,16.11075
7153936,35.855875
4104297,28.258
2006749,28.308
4504353,41.509
3500033,11.1965
4507998,18.40275
2009304,7.614
4504831,41.62
2230875,28.2925
7221733,44.25075
4116148,30.01275
2230064,44.556
2014328,21.33325
4026065,11.6785
1518644,15.5125
2005500,14.77875
1519245,3.3445
4501308,31.28975
2000234,12.792
4021836,17.1135
2007976,27.58075
1543109,19.6535
7151614,14.4105
2237918,22.55025
2206720,33.86625
1518238,34.546
2004276,4.784875
7150144,17.392
1503193,17.79233333
4024467,19.49125
1540706,29.5425
4062241,14.7045
2204234,35.56366667
7218991,25.594
7150660,54.8605
4325163,17.975
2241511,34.1985
7151195,36.411875
2105858,16.7045
4024749,15.7735
7210454,16.40475
2235214,19.51875
4023784,23.85725
2012435,21.988
7114329,36.3275
4110331,4.2065
4023949,10.1735
2220762,18.222
2223983,33.8165
2232116,18.53075
7218861,45.43475
4031127,20.78625
4505867,49.876
4500780,16.39
4028077,9.267
1506469,14.8655
4512707,26.324
7152117,31.707
2013995,19.365
4001062,17.389
7215828,38.0265
2206799,21.051
4503137,10.8825
4077182,20.9625
2236475,37.244
2001235,24.8645
4020731,37.6455
7109314,12.77725
4508012,55.7015
1502631,10.694
1504287,5.9435
7206389,27.433
4121486,6.27525
7212865,20.122
2100673,46.4115
4023068,20.21925
2231956,19.6845
7150473,13.6725
4020934,22.997
7022812,58.0945
1504055,16.5265
7150819,14.686
4027609,32.124
7050421,14.88025
7105277,14.627
7050898,18.953
1512578,25.6865
2018313,16.5165
4025968,36.32883333
2236296,11.1275
7111222,8.484
4060965,10.361
7154065,25.83233333
2219013,27.3215
7225252,25.85733333
4020009,5.52
7101362,37.048
4077077,8.9165
4029044,34.6815
4116829,8.83275
2224776,34.387
1502943,18.3845
7111225,7.2285
2237569,5.438
2204886,64.448
2232512,7.1345
7055515,26.004
2216167,25.33475
4020748,9.696
8101206,43.02625
4023907,45.4505
7150060,33.109
4509058,25.30575
7100462,38.6705
1514208,9.43975
4104878,19.656
1503287,14.86575
7217150,39.4145
1506482,22.92
7224989,37.42725
1100275,24.06275
1505395,7.4505
2001877,19.00425
1503400,16.3665
4029896,21.746
4067368,6.6135
4021101,9.2735
2201193,8.8775
2008734,51.44275
2209540,19.2195
4020082,11.067
4308321,6.865
2012320,25.19325
2237943,41.1935
4021895,27.76025
2006725,15.26175
4023820,17.03575
7154908,44.59566667
4030839,18.6825
2217057,14.76
2005371,12.82725
4503995,45.104
7152291,10.296
2204560,63.52
7152021,30.302
7220702,27.6095
2004403,32.455
2206802,62.073
4103236,11.152
4507899,28.54075
2018306,16.712
2015760,20.98925
2231875,17.564
7017744,3.442
2220649,42.411
2104631,11.22325
2232834,12.1225
4031151,24.669
4340822,11.754
7208024,12.3085
7154769,25.17225
7103003,47.142
4505259,10.1845
2218128,21.3325
4500433,15.53975
4112230,32.191
2202917,38.856
7151815,48.869
7106100,15.588
1506020,37.553
8100536,42.442
2227559,24.375
1516413,24.716
7217236,7.1365
7102997,8.2415
7204347,31.27225
4504003,45.671
2228149,15.57725
2005229,22.1145
2201001,11.3585
4122878,17.724
4512828,35.0575
2210250,50.517
2206415,19.06
2003629,29.911
7217457,29.7625
4060595,37.003
7220022,22.64375
2214368,14.642
1507123,21.355
4108978,44.715
2300230,17.40025
4022652,42.0325
2012002,18.84375
1514188,31.82225
2010245,58.08225
2218666,29.29125
2016577,12.9395
2011547,21.767
2006784,12.3265
2226673,11.44725
4106753,13.32375
7153503,18.1945
1505896,14.80025
4069140,16.217
2103872,43.383875
1516523,52.581
4024835,11.53175
2000937,29.23225
1506672,6.5015
7037846,5.9165
2223238,34.27475
8101118,2.8865
8102871,26.99875
1516630,41.708
2209764,50.2105
4116141,21.1675
7155005,8.081
2205814,52.154
4338117,18.6005
2221264,21.86825
4025410,24.194
1540507,12.534
2013765,26.38925
4027840,14.18825
9011437,20.72175
4028930,28.74175
7206737,44.637
1543056,26.4535
2002067,16.551
1506699,13.157
2203328,9.226
2221242,41.4885
4025432,15.2335
7115352,26.285
7154493,15.5565
7154021,11.3105
7040751,24.102
7205282,20.0555
7153561,24.1775
7213065,10.9835
2003232,42.566
2103330,22.302
2223233,32.382
7053848,14.394
2206310,39.022
4509673,21.332
2236768,14.685
1513154,16.31725
2239651,29.6045
7025467,35.8885
4107009,15.069
2236881,24.246
4508470,21.5345
1505156,6.088
2225076,34.9535
2205669,26.1085
2224390,27.623
4000923,19.5935
7213765,38.69
2221663,16.001
2230791,33.062
2211700,18.25525
4112779,19.367
7153571,12.7135
2235657,7.349
4116149,23.009
4103002,17.3655
7219101,25.49875
4020778,14.06825
7214418,17.723
4505020,36.6935
4025034,29.88325
2209542,8.43975
7100475,28.666
2222811,41.54625
7107956,42.0005
2221705,18.1045
2100014,22.86925
7115491,8.9595
1504993,22.12
2204157,9.1335
2233167,19.938
2220374,8.61325
7214683,14.5405
2232329,7.028
2004202,31.00225
4022041,16.029
7203669,36.009
1520354,9.633
4335268,28.1625
7015804,25.04825
1505653,17.87975
4028035,19.38625
2103306,43.388
4025061,14.02375
2100713,21.872
1518569,17.07975
2219690,17.26175
7030021,8.1045
2238611,11.4035
2203817,40.549
2211267,8.7795
2014177,22.294
7152077,8.0705
2227104,36.28775
2003451,36.48025
1503550,12.4475
4121699,17.499
2102736,8.147
2205139,26.4915
4024730,33.691
7154421,22.6555
2213638,26.837
7006484,20.8435
4102521,6.1745
2000196,15.2185
2223916,33.437
2219256,48.0585
7022129,19.63975
4020341,49.91025
4022692,37.0295
2239503,16.75575
2201537,36.83075
2202478,19.1545
2236847,13.633
1508882,28.21975
4021495,12.27525
4342627,21.9445
2207610,23.8245
4025173,22.74925
4020664,7.173
2214624,25.29775
4123281,6.1765
7150433,17.604
2208881,42.3445
2207578,47.89
7051323,13.492
7219099,31.8745
5000182,11.72425
1540378,13.0045
2200758,28.594
4025970,26.4465
1513542,17.4785
1511968,33.0825
4022220,26.2905
4022045,16.771
2202051,34.246
2241798,7.2085
7151157,6.245
1506928,14.84
7217234,11.41125
2214945,35.5305
7054719,5.96
1507111,15.95175
2213512,5.1705
2228356,12.01825
1503615,20.9915
7212614,46.4585
1513458,6.92275
4082838,12.915
7212431,8.3425
2209367,18.22475
2200633,38.616
7219624,12.54
2004040,31.918
1542836,11.5475
2010339,36.087
7203574,24.938
7108094,15.848
2218156,17.003
4105319,32.851
7052010,26.339
2007219,14.974
1518582,4.061
7210949,26.5045
7202511,13.1115
2205281,28.54925
1529278,15.174
7220579,15.7565
2204051,31.23275
2014105,20.04875
2234403,38.687
2202031,27.8365
4023764,34.95525
4312373,16.54975
4020603,15.521
2100169,34.253
2222064,16.552
4028966,24.358
1542702,19.829
2237285,44.93125
2218373,22.80166667
4021047,23.9285
2222171,16.779
7204487,24.8965
8101221,51.6825
4335262,17.14775
2203406,20.55925
1506234,12.46375
1525589,11.57275
2017944,15.5255
7100862,13.53
1502049,42.0115
4020296,33.646
2231743,39.569
2240781,9.4855
2103854,23.401
2011525,30.7765
2231959,18.893
7206297,14.085
4116337,28.446
7153258,32.2935
7024388,21.9225
2223579,13.708
2020324,26.536
7212175,14.492
2224368,17.7225
7105573,7.8805
7102200,11.2225
7151952,24.70525
2204084,45.1775
4029993,13.0165
4023110,4.9025
8101848,42.1955
2201566,26.51175
7203241,23.23
2204602,37.017
2105846,22.287
2226928,13.7855
4506627,20.536
1508777,9.821
2218417,26.9085
1505032,6.8465
2224930,32.4095
4023595,29.0215
2215924,45.565
8102477,17.1485
4101890,8.999
4022863,45.3435
1520150,18.6485
2102645,26.23925
7150868,34.0705
7153514,28.6315
2238508,54.85675
4022767,30.7485
4114981,19.536
7215842,21.698
7152046,25.724
2239727,15.1485
7202468,54.18525
2100786,21.464
2214901,9.1495
1508745,16.6255
7213522,24.712
2215572,43.96275
2100743,24.2035
4024903,25.6925
7150173,30.51625
2224270,52.4925
2200606,19.5605
4020129,42.3925
2216172,5.08
2237442,17.652
4111084,28.228875
2203183,25.457
2236723,8.1775
4064249,32.65475
7050081,17.387
7109005,33.06766667
1507189,16.818
4026074,28.33025
1503437,28.949
2213856,22.46
2212688,12.678
2209638,30.3295
1505004,24.24825
2018689,20.326
2218287,8.50625
4029470,8.33525
4113219,40.88125
2300563,43.15
7221737,47.18125
4064069,12.40125
2213489,15.502
4022268,24.82925
2206710,42.516375
4115818,30.396
1517489,40.6715
2225118,35.355875
4121655,25.35625
4078950,33.303375
4102295,36.2995
2236320,42.1235
4507555,16.22025
4025406,17.65
7101829,11.089
2236548,23.5275
4117750,26.551
4503598,10.338
4024914,27.277
2003297,9.6885
2229565,36.32025
4021213,15.0635
7028419,15.35
2230384,11.892
2229630,23.1035
7153586,31.857
2208704,8.1095
1503611,26.8235
2101959,9.8295
1542703,26.24775
2215740,23.67075
4025850,15.05925
4061163,23.145
2237843,37.7855
7021006,27.798
2239910,34.15475
2227897,20.85
4023987,27.898
4068647,19.765
4512799,31.26625
4123507,43.29166667
1506315,35.06425
4104524,36.0425
2018032,27.68
1520240,38.89075
2219843,15.804
4505819,13.6485
2018627,35.81775
1519496,16.053
7150918,17.22475
2211163,19.0715
4022361,18.751
2007205,7.4855
7209247,43.2595
2222637,36.607
2101374,25.4165
2214139,23.58075
2020465,23.53575
7155043,24.314
2240542,30.723
2228798,15.8365
4031333,44.516
7018098,9.953
1507860,10.5695
4021609,13.874
4023177,27.62325
1506228,36.3165
4021303,14.19625
2300270,24.695
7150784,21.139
2102305,21.8175
8101565,7.65825
2226358,15.93825
4501731,36.26375
4100857,13.82
4020911,14.768
2016352,24.35525
4022345,16.2655
2009889,24.372
4029682,43.3125
7020686,16.1565
2200328,15.914
4100805,17.526
2204965,18.4005
7111863,32.8225
1507433,39.10175
7226240,32.37433333
4081088,9.0445
1502639,48.7735
1513282,27.1235
2215340,5.742
7203133,29.05
7152768,8.142
1100686,27.88
8100545,25.69725
2214769,11.688
2105484,23.149
1507251,25.08375
4504481,14.3245
2012509,27.245
4028172,5.3875
2238470,19.22
4028812,11.562
4020475,34.15775
1507720,44.45575
4082598,19.02
7154569,59.795
2235575,20.39875
2016190,58.0605
2235965,52.80225
1503394,20.3835
4030548,17.995
7219766,42.394
4029377,9.0695
4000471,46.5245
4031288,20.85225
7151496,20.503
8102726,9.2965
4024154,31.074125
1504299,42.624
2209592,19.048
7152991,11.4605
4022625,45.496
7152459,17.764
7208855,40.882
7150994,11.433
7100209,43.7845
4027740,23.8065
2233326,15.373
2014846,15.70425
1506817,32.3935
2016514,7.495
1504155,22.2425
2014575,14.109
4030670,24.0295
4028556,16.283
4024498,42.932
2001549,13.1285
7153071,24.57975
7108670,17.8655
7201799,33.5985
1504764,11.5975
7154337,13.11275
2220162,26.194
2001268,36.471
2216543,10.888
2101375,9.4095
7224881,35.779
4081498,15.992
2209215,21.2475
4025934,44.8785
2235386,20.26
1505593,12.261
2012992,18.043875
2009199,23.48675
4025412,17.799
4030727,23.2445
7021882,25.8105
2101754,36.43075
4342493,45.67075
4029087,45.974
2008522,30.5455
7206638,17.4605
7223221,56.0425
1513535,20.845
2104102,17.87025
7207562,11.36375
2201223,39.864
4028912,11.82375
7219114,35.65675
2203449,12.8765
7211358,11.115
2009553,19.108
4072408,55.3625
1512054,27.9325
7151833,29.13
4108204,23.029
7200201,29.4685
4116152,51
4504973,26.37325
7039483,30.457
2206667,37.598
4025175,24.831
4001250,34.8195
7115560,45.6395
7150046,15.2075
2000243,6.1525
1516687,7.5965
2010884,28.5585
7050412,8.0785
7214269,45.0565
2215306,14.3355
1504916,4.588
8100648,31.9815
1520727,18.705
2001558,5.59425
7117125,39.3635
2010311,85.7035
1511796,38.316
2010700,9.952
2000326,26.522
4079940,18.291
7153207,15.153
2011467,31.06625
2205365,10.4485
7152987,15.68975
2010425,56.8635
2222007,19.29625
2240346,13.0635
1501977,44.456375
7109310,15.4035
1502816,44.721
7114917,37.22375
2233413,33.09725
1100535,59.4245
2209401,20.60375
2228717,33.1635
2239365,10.8015
4026907,23.31975
7151819,15.20025
7115395,21.4625
2104592,8.8525
2233171,10.6085
2010248,10.9105
7150959,20.3805
2230585,21.364625
2241359,11.36
7001413,23.51525
4101494,15.6635
1543803,38.5245
2214647,27.955
7153454,33.07075
7103363,12.3915
4103473,45.21725
4027276,13.359
4020704,14.56
4313555,19.4975
1506563,14.049
4030108,18.4105
4060456,20.76825
2208558,34.06725
1507261,8.682
7052958,19.113
2004617,17.3975
7206867,43.67175
4116143,24.01225
4020777,17.367
2218252,32.005
7152813,20.814
2231835,18.95175
7106579,23.0555
7207559,14.883
7212449,9.778
2226734,24.31025
2200680,30.6245
2016821,25.2945
4108657,16.792
7054723,31.875
7153260,20.229
2010885,13.5795
2209144,23.4115
2007300,24.7685
4025076,30.5655
4020432,14.04075
2016012,11.862
4020200,34.239
2203255,25.0325
2208803,21.0275
7109154,23.5155
4116486,35.479
2217712,25.0245
4031812,10.499
1503532,15.9385
7206488,36.971
7001879,16.8405
4102813,10.3525
4031858,20.056
4025984,36.172
4112235,24.07675
2001865,34.44425
2211807,32.09
2224944,21.5035
7151335,16.0735
7200207,20.27725
7211302,7.2165
4026502,14.01075
7105904,15.83975
1502933,26.7105
2004864,34.0715
4342962,28.7475
2208211,13.7685
2015613,18.0375
2007153,14.086
2208183,19.92225
2100672,11.7735
1542411,30.3855
7008913,25.52225
2224153,23.5695
2241768,27.89
4025134,22.411
1517565,21.65125
4103315,58.7285
4116463,19.8265
2004206,30.849
4020412,30.238
4106339,40.33125
1513590,20.7865
1518269,49.0035
4340659,5.8855
4513320,8.759
1503981,4.811
7012290,41.356
7205401,41.89275
1542362,39.08325
2229575,33.74675
4105418,24.09175
4062949,18.59925
4022762,18.2255
8101438,5.2085
4030001,10.79225
4022691,5.8205
2230339,17.179
2221411,26.4075
2237962,21.655
2202571,19.142
7152430,39.89575
1518651,19.2605
1542725,19.7065
2101042,26.3055
2011360,20.8225
4064264,11.613
4509841,39.88325
7206774,12.971
4500158,13.9325
1505490,24.1525
1505375,31.623
2009665,32.381
1507182,40.8945
2210262,31.7525
4028965,26.627
4110318,13.7725
7115112,37.0675
2103674,20.42675
1511962,14.623
4065226,9.147
2216617,41.47075
1503399,30.38875
2220883,37.73525
2004042,14.441
1505964,28.896
7154609,29.9025
2102120,15.27575
2218109,43.7125
4062632,12.6285
2237472,26.751
4107555,5.1815
2233462,6.7705
7221610,18.571
4513000,15.3
2232260,8.897
1529260,15.755
4030973,58.684
1505621,22.52175
2236758,11.53975
7214756,9.9515
4029912,7.254
4020784,37.1725
8102321,6.5455
5000262,36.47575
7154565,32.813
4114247,26.42725
7115126,50.4685
1501866,22.66375
7150907,37.788
2240128,38.0075
1542679,12.3135
7151832,31.8195
7052236,34.38475
7224883,36.4455
1506239,35.80975
2203246,33.24
2208309,9.3
4026995,14.51575
2006109,51.875
4029508,34.371
2217913,36.2565
2007436,26.47
2229108,17.14
4020281,13.41075
2217941,9.84
1505723,24.03
2311084,1.1345
7225380,9.4145
4111858,3.2605
2205749,16.4485
4079404,29.628
2234463,34.7735
7154839,51.77625
4060778,12.4225
4306814,15.005
4301580,20.78925
